INDEX,Document,Topic,Name,Top_n_words,Probability,Representative_document
822,"de um terço, no mínimo, dos membros da Câmara dos Deputados ou do Senado Federal;",0,0_congresso nacional_congresso_dias_nacional,congresso nacional - congresso - dias - nacional - prazo - presidente - casa - sessao - eleicao - votacao,0.058529184450263505,False
823,do Presidente da República;,11,11_presidente_senado federal_senado_presidente republica,presidente - senado federal - senado - presidente republica - republica - vice presidente - vice - camara deputados - camara - republica presidente,0.19195193415778264,False
824,"de mais da metade das Assembléias Legislativas das unidades da Federação, manifestando-se, cada uma delas, pela maioria relativa de seus membros.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.41235459015333686,False
825,A Constituição poderá ser emendada mediante proposta:,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.20083993795553645,False
826,"A Constituição não poderá ser emendada na vigência de intervenção federal, de estado de defesa ou de estado de sítio.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8955175217222675,False
827,"A proposta será discutida e votada em cada Casa do Congresso Nacional, em dois turnos, considerando-se aprovada se obtiver, em ambos, três quintos dos votos dos respectivos membros.",0,0_congresso nacional_congresso_dias_nacional,congresso nacional - congresso - dias - nacional - prazo - presidente - casa - sessao - eleicao - votacao,0.23378294730736116,False
828,"A emenda à Constituição será promulgada pelas Mesas da Câmara dos Deputados e do Senado Federal, com o respectivo número de ordem.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7979496166331792,False
829,a forma federativa de Estado;,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.44849888010447225,False
830,"o voto direto, secreto, universal e periódico;",29,29_voto_secreto_candidato_voto secreto,voto - secreto - candidato - voto secreto - votos - eleitoral - votacao - palavras - mediante eleicao - palavras votos,1.0,True
831,a separação dos Poderes;,1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,0.1981516577812304,False
832,os direitos e garantias individuais.,1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,0.37558380568668825,False
833,Não será objeto de deliberação a proposta de emenda tendente a abolir:,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5363855556966544,False
834,A matéria constante de proposta de emenda rejeitada ou havida por prejudicada não pode ser objeto de nova proposta na mesma sessão legislativa.,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8173874325922794,False
835,"A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou comissão da Câmara dos Deputados, do Senado Federal ou do Congresso Nacional, ao Presidente da República, ao Supremo Tribunal Federal, aos Tribunais Superiores, ao Procurador-Geral da República e aos cidadãos, na forma e nos casos previstos nesta Constituição .",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.8185794568072274,False
836,fixem ou modifiquem os efetivos das Forças Armadas;,9,9_militares_militar_armadas_forcas armadas,militares - militar - armadas - forcas armadas - forcas - reserva - justica militar - justica - oficiais - crimes militares,1.0,False
837,"criação de cargos, funções ou empregos públicos na administração direta e autárquica ou aumento de sua remuneração;",40,40_cargo_emprego funcao_emprego_cargo emprego,cargo - emprego funcao - emprego - cargo emprego - funcao - mandato - eletivo - empregos - funcoes - afastado,0.2303595901483913,False
838,"organização administrativa e judiciária, matéria tributária e orçamentária, serviços públicos e pessoal da administração dos Territórios;",2,2_ministerio publico_ministerio_organizacao_publico,ministerio publico - ministerio - organizacao - publico - administrativa - defensoria publica - defensoria - reclamacoes - sobre organizacao - poder judiciario,1.0,False
839,"servidores públicos da União e Territórios, seu regime jurídico, provimento de cargos, estabilidade e aposentadoria de civis, reforma e transferência de militares para a inatividade;",9,9_militares_militar_armadas_forcas armadas,militares - militar - armadas - forcas armadas - forcas - reserva - justica militar - justica - oficiais - crimes militares,0.1848530490492603,False
840,"organização do Ministério Público e da Defensoria Pública da União, bem como normas gerais para a organização do Ministério Público e da Defensoria Pública dos Estados, do Distrito Federal e dos Territórios;",2,2_ministerio publico_ministerio_organizacao_publico,ministerio publico - ministerio - organizacao - publico - administrativa - defensoria publica - defensoria - reclamacoes - sobre organizacao - poder judiciario,1.0,False
841,"criação, estruturação e atribuições dos Ministérios e órgãos da administração pública.",2,2_ministerio publico_ministerio_organizacao_publico,ministerio publico - ministerio - organizacao - publico - administrativa - defensoria publica - defensoria - reclamacoes - sobre organizacao - poder judiciario,1.0,False
842,"militares das Forças Armadas, seu regime jurídico, provimento de cargos, promoções, estabilidade, remuneração, reforma e transferência para a reserva.",9,9_militares_militar_armadas_forcas armadas,militares - militar - armadas - forcas armadas - forcas - reserva - justica militar - justica - oficiais - crimes militares,1.0,False
843,disponham sobre:,20,20_anistia_desde_desde posse_resolucoes disponham,anistia - desde - desde posse - resolucoes disponham - relacionadas sao - perpetuo - resolucoes - omissoes relacionadas - sao consideradas - seguintes vedacoes,1.0,False
844,São de iniciativa privativa do Presidente da República as leis que:,-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.5429053341950434,False
845,"A iniciativa popular pode ser exercida pela apresentação à Câmara dos Deputados de projeto de lei subscrito por, no mínimo, um por cento do eleitorado nacional, distribuído pelo menos por cinco Estados, com não menos de três décimos por cento dos eleitores de cada um deles.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.41235459015333675,False
846,"Em caso de relevância e urgência, o Presidente da República poderá adotar medidas provisórias, com força de lei, devendo submetê-las de imediato ao Congresso Nacional, que, estando em recesso, será convocado extraordinariamente para se reunir no prazo de cinco dias.",0,0_congresso nacional_congresso_dias_nacional,congresso nacional - congresso - dias - nacional - prazo - presidente - casa - sessao - eleicao - votacao,1.0,True
847,"nacionalidade, cidadania, direitos políticos, partidos políticos e direito eleitoral;",1,1_direito_direitos_publicos_pessoa,direito - direitos - publicos - pessoa - assegurado - protecao - radiodifusao - politicos - permissao - concessao permissao,0.15320180671691608,False
848,"direito penal, processual penal e processual civil;",27,27_preso_transitada_transitada julgado_julgado,preso - transitada - transitada julgado - julgado - sentenca - sentenca transitada - prisao - julgamento - condenado - julgados,1.0,False
849,"organização do Poder Judiciário e do Ministério Público, a carreira e a garantia de seus membros;",2,2_ministerio publico_ministerio_organizacao_publico,ministerio publico - ministerio - organizacao - publico - administrativa - defensoria publica - defensoria - reclamacoes - sobre organizacao - poder judiciario,1.0,False
850,"planos plurianuais, diretrizes orçamentárias, orçamento e créditos adicionais e suplementares, ressalvado o previsto no art. 167, § 3º;",17,17_orcamentarias_diretrizes orcamentarias_diretrizes_orcamentaria,orcamentarias - diretrizes orcamentarias - diretrizes - orcamentaria - plano plurianual - plurianual - anual - plano - lei orcamentaria - orcamentaria anual,1.0,False
851,relativa a:,20,20_anistia_desde_desde posse_resolucoes disponham,anistia - desde - desde posse - resolucoes disponham - relacionadas sao - perpetuo - resolucoes - omissoes relacionadas - sao consideradas - seguintes vedacoes,1.0,False
852,"que vise a detenção ou seqüestro de bens, de poupança popular ou qualquer outro ativo financeiro;",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.453379552154868,False
853,reservada a lei complementar;,54,54_lei complementar_complementar_complementar cabe_cabe lei,lei complementar - complementar - complementar cabe - cabe lei - cabe - lei - leis - fortunas - compreendidos art - contraditorio especial,1.0,True
854,já disciplinada em projeto de lei aprovado pelo Congresso Nacional e pendente de sanção ou veto do Presidente da República.,0,0_congresso nacional_congresso_dias_nacional,congresso nacional - congresso - dias - nacional - prazo - presidente - casa - sessao - eleicao - votacao,0.09622913042241416,False
855,"As medidas provisórias perderão eficácia, desde a edição, se não forem convertidas em lei no prazo de trinta dias, a partir de sua publicação, devendo o Congresso Nacional disciplinar as relações jurídicas delas decorrentes.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.4894203340761021,False
856,"Medida provisória que implique instituição ou majoração de impostos, exceto os previstos nos arts. 153, I, II, IV, V, e 154, II, só produzirá efeitos no exercício financeiro seguinte se houver sido convertida em lei até o último dia daquele em que foi editada.",-1,-1_lei_federal_estado_uniao,lei - federal - estado - uniao - art - distrito federal - distrito - qualquer - estados - publico,0.7999398136367226,False
