os líderes da maioria e da minoria no Senado Federal;$16$presidente república câmara senado
o Ministro da Justiça;$13$tribunais eleitorais regionais trabalho
seis cidadãos brasileiros natos, com mais de trinta e cinco anos de idade, sendo dois nomeados pelo Presidente da República, dois eleitos pelo Senado Federal e dois eleitos pela Câmara dos Deputados, todos com mandato de três anos, vedada a recondução.$10$ anos cinco trinta idade
O Conselho da República é órgão superior de consulta do Presidente da República, e dele participam:$0$ organização ministério administrativa seguintes
intervenção federal, estado de defesa e estado de sítio;$32$sítio estado defesa intervenção
as questões relevantes para a estabilidade das instituições democráticas.$-1$lei federal nacional sobre
Compete ao Conselho da República pronunciar-se sobre:$14$sobre disporá legislar impostos
O Presidente da República poderá convocar Ministro de Estado para participar da reunião do Conselho, quando constar da pauta questão relacionada com o respectivo Ministério.$43$imediato urgência congresso pauta
A lei regulará a organização e o funcionamento do Conselho da República.$0$ organização ministério administrativa seguintes
o Vice-Presidente da República;$16$presidente república câmara senado
o Presidente da Câmara dos Deputados;$16$presidente república câmara senado
o Presidente do Senado Federal;$16$presidente república câmara senado
o Ministro da Justiça;$13$tribunais eleitorais regionais trabalho
os Ministros militares;$16$presidente república câmara senado
o Ministro das Relações Exteriores;$-1$lei federal nacional sobre
o Ministro do Planejamento.$8$diretrizes orçamentárias plurianual anual
os Comandantes da Marinha, do Exército e da Aeronáutica.$34$militares bombeiros polícias corpos
O Conselho de Defesa Nacional é órgão de consulta do Presidente da República nos assuntos relacionados com a soberania nacional e a defesa do Estado democrático, e dele participam como membros natos:$0$ organização ministério administrativa seguintes
opinar nas hipóteses de declaração de guerra e de celebração da paz, nos termos desta Constituição ;$-1$lei federal nacional sobre
opinar sobre a decretação do estado de defesa, do estado de sítio e da intervenção federal;$32$sítio estado defesa intervenção
propor os critérios e condições de utilização de áreas indispensáveis à segurança do território nacional e opinar sobre seu efetivo uso, especialmente na faixa de fronteira e nas relacionadas com a preservação e a exploração dos recursos naturais de qualquer tipo;$-1$lei federal nacional sobre
estudar, propor e acompanhar o desenvolvimento de iniciativas necessárias a garantir a independência nacional e a defesa do Estado democrático.$0$ organização ministério administrativa seguintes
Compete ao Conselho de Defesa Nacional:$41$compete privativamente senado facultado
A lei regulará a organização e o funcionamento do Conselho de Defesa Nacional.$0$ organização ministério administrativa seguintes
o Supremo Tribunal Federal;$13$tribunais eleitorais regionais trabalho
o Conselho Nacional de Justiça;$13$tribunais eleitorais regionais trabalho
o Superior Tribunal de Justiça;$13$tribunais eleitorais regionais trabalho
o Tribunal Superior do Trabalho;$13$tribunais eleitorais regionais trabalho
os Tribunais Regionais Federais e Juízes Federais;$13$tribunais eleitorais regionais trabalho
os Tribunais e Juízes do Trabalho;$13$tribunais eleitorais regionais trabalho
os Tribunais e Juízes Eleitorais;$13$tribunais eleitorais regionais trabalho
os Tribunais e Juízes Militares;$13$tribunais eleitorais regionais trabalho
os Tribunais e Juízes dos Estados e do Distrito Federal e Territórios.$29$tribunais regionais juízes justiça
São órgãos do Poder Judiciário:$13$tribunais eleitorais regionais trabalho
O Supremo Tribunal Federal e os Tribunais Superiores têm sede na Capital Federal e jurisdição em todo o território nacional.$-1$lei federal nacional sobre
O Supremo Tribunal Federal e os Tribunais Superiores têm jurisdição em todo o território nacional.$-1$lei federal nacional sobre
ingresso na carreira, cujo cargo inicial será o de juiz substituto, através de concurso público de provas e títulos, com a participação da Ordem dos Advogados do Brasil em todas as suas fases, obedecendo-se, nas nomeações, à ordem de classificação;$-1$lei federal nacional sobre
é obrigatória a promoção do juiz que figure por três vezes consecutivas ou cinco alternadas em lista de merecimento;$-1$lei federal nacional sobre
a promoção por merecimento pressupõe dois anos de exercício na respectiva entrância e integrar o juiz a primeira quinta parte da lista de antiguidade desta, salvo se não houver com tais requisitos quem aceite o lugar vago;$-1$lei federal nacional sobre
aferição do merecimento pelos critérios da presteza e segurança no exercício da jurisdição e pela freqüência e aproveitamento em cursos reconhecidos de aperfeiçoamento;$-1$lei federal nacional sobre
na apuração da antiguidade, o tribunal somente poderá recusar o juiz mais antigo pelo voto de dois terços de seus membros, conforme procedimento próprio, repetindo-se a votação até fixar-se a indicação;$4$maioria absoluta república membros
não será promovido o juiz que, injustificadamente, retiver autos em seu poder além do prazo legal, não podendo devolvê-los ao cartório sem o devido despacho ou decisão;$-1$lei federal nacional sobre
promoção de entrância para entrância, alternadamente, por antiguidade e merecimento, atendidas as seguintes normas:$-1$lei federal nacional sobre
o acesso aos tribunais de segundo grau far-se-á por antiguidade e merecimento, alternadamente, apurados na última entrância ou, onde houver, no Tribunal de Alçada, quando se tratar de promoção para o Tribunal de Justiça, de acordo com o inciso II e a classe de origem;$-1$lei federal nacional sobre
previsão de cursos oficiais de preparação e aperfeiçoamento de magistrados como requisitos para ingresso e promoção na carreira;$38$carreira nomear cargos prover
os vencimentos dos magistrados serão fixados com diferença não superior a dez por cento de uma para outra das categorias da carreira, não podendo, a título nenhum, exceder os dos Ministros do Supremo Tribunal Federal;$-1$lei federal nacional sobre
a aposentadoria com proventos integrais é compulsória por invalidez ou aos setenta anos de idade, e facultativa aos trinta anos de serviço, após cinco anos de exercício efetivo na judicatura;$10$ anos cinco trinta idade
o juiz titular residirá na respectiva comarca;$-1$lei federal nacional sobre
o ato de remoção, disponibilidade e aposentadoria do magistrado, por interesse público, fundar-se-á em decisão por voto de dois terços do respectivo tribunal, assegurada ampla defesa;$-1$lei federal nacional sobre
a remoção a pedido ou a permuta de magistrados de comarca de igual entrância atenderá, no que couber, ao disposto nas alíneas a, b, c e e do inciso II;$21$reclamações contra receber auxiliares
todos os julgamentos dos órgãos do Poder Judiciário serão públicos, e fundamentadas todas as decisões, sob pena de nulidade, podendo a lei, se o interesse público o exigir, limitar a presença, em determinados atos, às próprias partes e a seus advogados, ou somente a estes;$-1$lei federal nacional sobre
as decisões administrativas dos tribunais serão motivadas, sendo as disciplinares tomadas pelo voto da maioria absoluta de seus membros;$4$maioria absoluta república membros
nos tribunais com número superior a vinte e cinco julgadores, poderá ser constituído órgão especial, com o mínimo de onze e o máximo de vinte e cinco membros, para o exercício das atribuições administrativas e jurisdicionais da competência do tribunal pleno.$10$ anos cinco trinta idade
a atividade jurisdicional será ininterrupta, sendo vedado férias coletivas nos juízos e tribunais de segundo grau, funcionando, nos dias em que não houver expediente forense normal, juízes em plantão permanente;$29$tribunais regionais juízes justiça
o número de juízes na unidade jurisdicional será proporcional à efetiva demanda judicial e à respectiva população;$-1$lei federal nacional sobre
